# Spacecraft Trajectory — apollo13 (Earth-Moon)
time_h,x_km,y_km,vx_kmh,vy_kmh,speed_kmh,dist_Earth_km,dist_Moon_km,bx_Earth_km,by_Earth_km,bx_Moon_km,by_Moon_km
177.620000,-24346.144,-15898.094,-15750.7922,5149.9672,16571.3493,29077.209,414421.478,0.000,-0.000,389770.279,0.000
178.020000,-21056.454,-9543.000,-17553.6678,7620.6947,19136.5160,23118.025,410955.561,0.000,-0.000,389788.291,0.000
178.420000,-16231.913,-2594.553,-19769.9949,12529.8388,23406.1864,16437.965,406046.496,0.000,-0.000,389806.294,0.000
178.820000,-8008.939,4513.088,-19206.0194,25968.8011,32299.3779,9192.990,397858.825,0.000,-0.000,389824.288,0.000
179.220000,6027.512,4519.216,14340.4744,32936.4099,35922.9217,7533.539,383841.365,0.000,-0.000,389842.272,0.000
179.620000,13824.245,-4412.630,20079.8513,15103.0799,25125.7527,14511.411,376061.892,0.000,-0.000,389860.247,0.000
180.020000,17234.462,-12689.056,17982.7240,8869.2838,20050.9989,21401.842,372859.728,0.000,-0.000,389878.212,0.000
180.420000,19018.664,-19917.382,16100.0855,5936.1282,17159.5562,27539.275,371411.933,0.000,-0.000,389896.167,0.000
180.820000,19968.350,-26359.498,14624.8208,4222.5888,15222.2087,33068.990,370883.660,0.000,-0.000,389914.111,0.000
181.220000,20404.547,-32199.364,13445.0275,3090.0232,13795.5431,38120.133,370927.717,0.000,-0.000,389932.045,0.000
181.620000,20489.522,-37558.014,12472.9196,2280.6941,12679.7196,42783.466,371364.545,0.000,-0.000,389949.968,0.000
182.020000,20317.253,-42518.494,11650.9285,1670.6078,11770.0920,47123.382,372087.904,0.000,-0.000,389967.880,0.000
182.420000,19947.410,-47140.415,10941.0669,1192.5499,11005.8676,51187.087,373028.972,0.000,-0.000,389985.780,0.000
182.820000,19420.485,-51468.238,10317.4616,806.8110,10348.9592,55010.315,374140.182,0.000,-0.000,390003.669,0.000
183.220000,18765.377,-55536.182,9761.8907,488.3577,9774.0986,58620.874,375387.015,0.000,-0.000,390021.546,0.000
183.620000,18003.544,-59371.266,9261.1256,220.5881,9263.7523,62040.913,376743.459,0.000,-0.000,390039.411,-0.000
184.020000,17151.439,-62995.290,8805.3039,-7.9649,8805.3075,65288.425,378189.318,0.000,-0.000,390057.263,-0.000
184.420000,16222.018,-66426.154,8386.9016,-205.4905,8389.4186,68378.270,379708.524,0.000,-0.000,390075.103,0.000
184.820000,15225.714,-69678.787,8000.0625,-378.0021,8008.9878,71322.897,381288.031,0.000,-0.000,390092.930,-0.000
185.220000,14171.092,-72765.799,7640.1482,-530.0206,7658.5107,74132.863,382917.071,0.000,-0.000,390110.744,0.000
185.620000,13065.301,-75697.968,7303.4283,-665.0146,7333.6423,76817.215,384586.624,0.000,-0.000,390128.544,0.000
186.020000,11914.397,-78484.592,6986.8610,-785.6919,7030.8989,79383.777,386289.046,0.000,-0.000,390146.331,0.000
186.420000,10723.579,-81133.765,6687.9367,-894.1996,6747.4506,81839.373,388017.783,0.000,-0.000,390164.104,0.000
186.820000,9497.359,-83652.589,6404.5614,-992.2629,6480.9716,84189.996,389767.170,0.000,-0.000,390181.862,0.000
187.220000,8239.699,-86047.335,6134.9716,-1081.2850,6229.5308,86440.942,391532.265,0.000,-0.000,390199.607,0.000
187.620000,6954.109,-88323.578,5877.6683,-1162.4194,5991.5110,88596.919,393308.728,0.000,-0.000,390217.336,0.000
188.020000,5643.724,-90486.299,5631.3674,-1236.6237,5765.5474,90662.131,395092.722,0.000,-0.000,390235.051,0.000
188.420000,4311.371,-92539.974,5394.9604,-1304.6994,5550.4809,92640.352,396880.833,0.000,-0.000,390252.751,0.000
188.820000,2959.615,-94488.640,5167.4840,-1367.3230,5345.3216,94534.980,398670.007,0.000,-0.000,390270.435,0.000
189.220000,1590.801,-96335.956,4948.0960,-1425.0694,5149.2210,96349.089,400457.501,0.000,-0.000,390288.104,0.000
189.620000,207.083,-98085.248,4736.0554,-1478.4303,4961.4490,98085.467,402240.838,0.000,-0.000,390305.757,0.000
190.020000,-1189.542,-99739.555,4530.7066,-1527.8288,4781.3767,99746.648,404017.770,0.000,-0.000,390323.394,0.000
190.420000,-2597.220,-101301.656,4331.4669,-1573.6309,4608.4618,101334.945,405786.251,0.000,-0.000,390341.014,-0.000
190.820000,-4014.214,-102774.105,4137.8157,-1616.1549,4442.2376,102852.470,407544.411,0.000,-0.000,390358.618,0.000
191.220000,-5438.893,-104159.252,3949.2855,-1655.6786,4282.3040,104301.157,409290.534,0.000,-0.000,390376.205,0.000
191.620000,-6869.718,-105459.266,3765.4550,-1692.4457,4128.3197,105682.779,411023.040,0.000,-0.000,390393.775,0.000
192.020000,-8305.228,-106676.155,3585.9427,-1726.6705,3979.9970,106998.967,412740.468,0.000,-0.000,390411.328,-0.000
192.420000,-9744.035,-107811.780,3410.4017,-1758.5423,3837.0967,108251.217,414441.465,0.000,-0.000,390428.863,0.000
192.820000,-11184.810,-108867.866,3238.5156,-1788.2288,3699.4250,109440.908,416124.770,0.000,-0.000,390446.380,0.000
193.220000,-12626.278,-109846.022,3069.9942,-1815.8788,3566.8306,110569.307,417789.209,0.000,-0.000,390463.879,0.000
193.620000,-14067.215,-110747.746,2904.5708,-1841.6247,3439.2024,111637.582,419433.681,0.000,-0.000,390481.360,-0.000
194.020000,-15506.436,-111574.433,2741.9992,-1865.5847,3316.4689,112646.809,421057.150,0.000,-0.000,390498.822,0.000
194.420000,-16942.794,-112327.389,2582.0512,-1887.8640,3198.5964,113597.978,422658.642,0.000,-0.000,390516.265,0.000
194.820000,-18375.175,-113007.834,2424.5148,-1908.5571,3085.5895,114491.998,424237.234,0.000,-0.000,390533.690,0.000
195.220000,-19802.494,-113616.911,2269.1921,-1927.7483,2977.4899,115329.707,425792.051,0.000,-0.000,390551.095,0.000
195.620000,-21223.690,-114155.691,2115.8976,-1945.5130,2874.3771,116111.872,427322.260,0.000,-0.000,390568.480,-0.000
196.020000,-22637.724,-114625.175,1964.4571,-1961.9188,2776.3676,116839.194,428827.063,0.000,-0.000,390585.846,0.000
196.420000,-24043.577,-115026.305,1814.7063,-1977.0259,2683.6152,117512.316,430305.698,0.000,-0.000,390603.192,0.000
196.820000,-25440.243,-115359.964,1666.4896,-1990.8884,2596.3098,118131.822,431757.430,0.000,-0.000,390620.518,0.000
197.220000,-26826.733,-115626.980,1519.6590,-2003.5543,2514.6756,118698.240,433181.548,0.000,-0.000,390637.823,0.000
197.620000,-28202.066,-115828.130,1374.0735,-2015.0660,2438.9688,119212.047,434577.366,0.000,-0.000,390655.107,0.000
198.020000,-29565.272,-115964.143,1229.5981,-2025.4612,2369.4735,119673.672,435944.215,0.000,-0.000,390672.371,0.000
198.420000,-30915.386,-116035.701,1086.1027,-2034.7731,2306.4953,120083.492,437281.442,0.000,-0.000,390689.613,-0.000
198.820000,-32251.449,-116043.446,943.4622,-2043.0303,2250.3541,120441.842,438588.407,0.000,-0.000,390706.834,0.000
199.220000,-33572.505,-115987.976,801.5551,-2050.2576,2201.3739,120749.011,439864.482,0.000,-0.000,390724.033,0.000
199.620000,-34877.597,-115869.852,660.2632,-2056.4761,2159.8707,121005.245,441109.047,0.000,-0.000,390741.210,0.000
