# Spacecraft Trajectory — artemis1 (Earth-Moon)
time_h,x_km,y_km,vx_kmh,vy_kmh,speed_kmh,dist_Earth_km,dist_Moon_km,bx_Earth_km,by_Earth_km,bx_Moon_km,by_Moon_km
262.020000,7399.914,-241.011,12576.7463,31829.4403,34224.0824,7403.838,385610.457,0.000,-0.000,393010.295,-0.000
262.420000,6533.221,-11441.733,20157.2951,12413.7136,23673.1247,13175.592,386657.491,0.000,-0.000,393021.387,0.000
262.820000,2406.327,-18589.957,17494.5234,4622.1557,18094.8245,18745.051,391068.196,0.000,-0.000,393032.424,0.000
263.220000,-2177.442,-23292.630,14736.4104,853.0948,14761.0827,23394.185,395906.640,0.000,-0.000,393043.409,0.000
263.620000,-6672.398,-26426.278,12389.0548,-1354.4113,12462.8692,27255.625,400599.318,0.000,-0.000,393054.340,-0.000
264.020000,-10920.427,-28434.963,10374.0156,-2798.0096,10744.7223,30459.856,404985.121,0.000,-0.000,393065.217,-0.000
264.420000,-14862.920,-29574.913,8597.1994,-3806.3194,9402.1224,33099.575,409009.623,0.000,-0.000,393076.041,0.000
264.820000,-18473.338,-30009.204,6989.1979,-4538.5302,8333.4953,35239.417,412652.770,0.000,-0.000,393086.811,0.000
265.220000,-21736.244,-29849.235,5500.4017,-5080.5225,7487.7318,36924.803,415906.280,0.000,-0.000,393097.526,0.000
265.620000,-24639.415,-29175.245,4094.1793,-5481.9576,6842.0876,38187.638,418765.154,0.000,-0.000,393108.188,0.000
266.020000,-27170.346,-28047.477,2742.0378,-5772.5775,6390.7294,39049.823,421223.958,0.000,-0.000,393118.795,0.000
266.420000,-29314.364,-26512.755,1420.3791,-5970.0165,6136.6582,39525.411,423274.869,0.000,-0.000,393129.347,0.000
266.820000,-31053.290,-24608.630,108.2151,-6083.6790,6084.6414,39621.856,424906.343,0.000,-0.000,393139.845,0.000
267.220000,-32364.171,-22366.204,-1214.6261,-6116.5272,6235.9620,39340.649,426101.868,0.000,-0.000,393150.288,0.000
267.620000,-33217.757,-19812.227,-2569.1476,-6065.5045,6587.1742,38677.432,426838.486,0.000,-0.000,393160.676,0.000
268.020000,-33576.422,-16970.916,-3978.9939,-5920.7406,7133.5518,37621.644,427084.748,0.000,-0.000,393171.009,0.000
268.420000,-33391.108,-13865.846,-5472.7919,-5663.1887,7875.4782,36155.605,426797.692,0.000,-0.000,393181.287,-0.000
268.820000,-32596.575,-10522.465,-7087.5778,-5259.5960,8825.9339,34252.868,425918.085,0.000,-0.000,393191.510,0.000
269.220000,-31103.614,-6972.185,-8874.2582,-4652.0678,10019.6903,31875.479,424362.571,0.000,-0.000,393201.677,-0.000
269.620000,-28785.476,-3260.313,-10906.7713,-3735.0896,11528.5973,28969.523,422009.858,0.000,-0.000,393211.788,0.000
270.020000,-25452.332,536.093,-13297.2958,-2299.1556,13494.5986,25457.978,418674.520,0.000,-0.000,393221.844,0.000
270.420000,-20798.549,4260.784,-16214.3512,131.3678,16214.8834,21230.495,414052.316,0.000,-0.000,393231.844,0.000
270.820000,-14282.623,7520.337,-19812.1374,4884.0206,20405.2553,16141.524,407593.794,0.000,-0.000,393241.788,0.000
271.220000,-4893.587,8941.300,-22464.6424,16892.2155,28107.0649,10192.843,398245.649,0.000,-0.000,393251.675,-0.000
271.620000,6192.335,2430.216,3063.4380,36318.5470,36447.5172,6652.140,387076.801,0.000,-0.000,393261.507,0.000
272.020000,6473.025,-9709.376,20310.0180,15784.1851,25722.3119,11669.278,386920.099,0.000,-0.000,393271.282,0.000
272.420000,2013.903,-17337.639,18209.1238,6050.8440,19188.1448,17454.212,391651.038,0.000,-0.000,393281.000,-0.000
272.820000,-2971.631,-22123.338,15376.7358,1630.1977,15462.9088,22322.022,396879.385,0.000,-0.000,393290.662,-0.000
273.220000,-7794.255,-25186.270,12937.6989,-864.8485,12966.5730,26364.722,401884.515,0.000,-0.000,393300.267,0.000
273.620000,-12290.710,-27061.344,10854.0942,-2462.0935,11129.8367,29721.674,406502.278,0.000,-0.000,393309.815,0.000
274.020000,-16412.935,-28044.411,9028.4877,-3563.9247,9706.4488,32494.206,410690.879,0.000,-0.000,393319.306,0.000
274.420000,-20145.121,-28318.562,7385.9476,-4358.8029,8576.2104,34752.940,414442.486,0.000,-0.000,393328.740,0.000
274.820000,-23480.736,-28006.579,5872.9212,-4946.1558,7678.2590,36547.413,417758.692,0.000,-0.000,393338.116,0.000
275.220000,-26414.764,-27195.890,4450.2383,-5382.6993,6984.1300,37912.481,420642.272,0.000,-0.000,393347.436,0.000
275.620000,-28940.627,-25951.764,3087.8301,-5702.2406,6484.6158,38872.278,423093.990,0.000,-0.000,393356.697,0.000
276.020000,-31048.693,-24324.917,1761.1793,-5925.0063,6181.2177,39442.653,425111.102,0.000,-0.000,393365.901,0.000
276.420000,-32725.265,-22356.234,448.8602,-6062.2649,6078.8593,39632.615,426686.392,0.000,-0.000,393375.047,-0.000
276.820000,-33951.606,-20079.952,-869.3359,-6118.5394,6179.9895,39445.101,427807.246,0.000,-0.000,393384.135,0.000
277.220000,-34702.695,-17526.005,-2214.0532,-6092.3413,6482.1797,38877.216,428454.463,0.000,-0.000,393393.165,0.000
277.620000,-34945.495,-14722.039,-3608.1126,-5975.6929,6980.5002,37919.995,428600.551,0.000,-0.000,393402.137,0.000
278.020000,-34636.355,-11695.480,-5078.6841,-5752.2238,7673.4028,36557.644,428207.153,0.000,-0.000,393411.051,0.000
278.420000,-33716.990,-8476.181,-6660.3870,-5392.9752,8570.0021,34766.090,427220.989,0.000,-0.000,393419.906,0.000
278.820000,-32107.960,-5100.575,-8400.1478,-4847.7303,9698.6067,32510.567,425567.230,0.000,-0.000,393428.703,0.000
279.220000,-29697.539,-1619.305,-10365.2861,-4026.2911,11119.8100,29741.654,423138.079,0.000,-0.000,393437.441,-0.000
279.620000,-26321.384,1886.551,-12657.1497,-2753.9369,12953.2856,26388.906,419771.744,0.000,-0.000,393446.121,0.000
280.020000,-21722.232,5265.239,-15430.4382,-648.8992,15444.0764,22351.244,415210.358,0.000,-0.000,393454.741,0.000
280.420000,-15462.899,8172.085,-18872.9450,3293.0657,19158.0879,17489.546,409007.850,0.000,-0.000,393463.303,0.000
280.820000,-6754.076,9566.169,-22383.2400,12555.5221,25664.1884,11710.215,400340.190,0.000,-0.000,393471.805,0.000
281.220000,4455.008,4955.658,-8611.7330,35378.5567,36411.5946,6663.756,389056.804,0.000,-0.000,393480.248,-0.000
281.620000,6568.897,-7740.771,19729.2366,20116.2806,28176.3646,10152.337,386997.159,0.000,-0.000,393488.632,0.000
282.020000,1841.802,-15998.468,18905.2628,7771.7789,20440.3891,16104.137,391981.774,0.000,-0.000,393496.957,0.000
282.420000,-3565.575,-20897.211,16039.4336,2520.3705,16236.2464,21199.216,397620.311,0.000,-0.000,393505.222,0.000
282.820000,-8730.755,-23886.265,13505.6941,-319.7604,13509.4789,25431.865,402952.771,0.000,-0.000,393513.427,0.000
283.220000,-13482.594,-25616.206,11348.1977,-2094.1753,11539.8077,28947.717,407809.492,0.000,-0.000,393521.573,0.000
283.620000,-17786.392,-26429.835,9469.7198,-3300.8580,10028.5222,31857.368,412164.323,0.000,-0.000,393529.658,0.000
284.020000,-21639.365,-26532.621,7789.7108,-4164.4993,8833.0430,34238.021,416023.992,0.000,-0.000,393537.684,0.000
284.420000,-25045.431,-26059.449,6250.3032,-4800.7392,7881.2047,36143.720,419401.463,0.000,-0.000,393545.650,0.000
284.820000,-28007.815,-25105.039,4809.5049,-5274.5140,7138.0554,37612.507,422308.242,0.000,-0.000,393553.555,0.000
285.220000,-30526.586,-23739.542,3435.4788,-5624.2530,6590.5035,38670.897,424751.911,0.000,-0.000,393561.400,0.000
285.620000,-32597.671,-22017.310,2102.6538,-5873.0548,6238.1027,39336.625,426735.223,0.000,-0.000,393569.185,0.000
286.020000,-34212.244,-19982.253,789.0625,-6034.1866,6085.5590,39620.299,428255.590,0.000,-0.000,393576.909,0.000
286.420000,-35356.075,-17671.381,-525.6323,-6113.7772,6136.3312,39526.317,429304.504,0.000,-0.000,393584.573,0.000
286.820000,-36008.596,-15117.405,-1861.8132,-6111.8760,6389.1609,39053.232,429866.676,0.000,-0.000,393592.176,0.000
287.220000,-36141.505,-12350.920,-3241.5992,-6022.2822,6839.2871,38193.633,429918.671,0.000,-0.000,393599.718,0.000
287.620000,-35716.602,-9402.617,-4690.8765,-5831.0474,7483.6779,36933.520,429426.752,0.000,-0.000,393607.199,0.000
288.020000,-34682.426,-6306.028,-6242.1179,-5512.9883,8328.0896,35251.052,428343.466,0.000,-0.000,393614.620,0.000
288.420000,-32968.829,-3101.662,-7938.7175,-5024.4648,9395.1308,33114.408,426602.084,0.000,-0.000,393621.979,0.000
288.820000,-30477.884,155.702,-9842.1300,-4288.0354,10735.6774,30478.281,424107.189,0.000,-0.000,393629.277,0.000
289.220000,-27067.703,3382.278,-12043.9827,-3156.9597,12450.8600,27278.203,420717.812,0.000,-0.000,393636.513,0.000
289.620000,-22521.578,6430.845,-14684.8799,-1321.4472,14744.2165,23421.725,416214.950,0.000,-0.000,393643.689,0.000
290.020000,-16484.632,8994.195,-17958.5310,1991.1389,18068.5769,18778.675,410234.043,0.000,-0.000,393650.802,0.000
290.420000,-8341.165,10251.160,-21730.5072,9267.7758,23624.2802,13215.949,402129.703,0.000,-0.000,393657.855,0.000
290.820000,2397.372,7036.511,-17244.6214,29469.9713,34144.6361,7433.699,391330.740,0.000,-0.000,393664.845,0.000
291.220000,6750.831,-5479.489,17611.4486,25578.2205,31054.9269,8694.741,386959.740,0.000,-0.000,393671.774,-0.000
291.620000,1899.609,-14571.909,19537.1773,9880.2655,21893.3996,14695.205,392049.933,0.000,-0.000,393678.641,0.000
292.020000,-3950.433,-19629.733,16722.2815,3549.9879,17094.9441,20023.295,398120.106,0.000,-0.000,393685.446,0.000
292.420000,-9475.360,-22544.894,14094.2035,290.4694,14097.1963,24455.156,403797.405,0.000,-0.000,393692.189,-0.000
292.820000,-14490.367,-24118.487,11857.4514,-1689.9695,11977.2765,28136.669,408901.154,0.000,-0.000,393698.869,0.000
293.220000,-18977.540,-24749.815,9921.7205,-3014.9301,10369.6838,31188.144,413424.521,0.000,-0.000,393705.488,0.000
293.620000,-22949.872,-24669.621,8201.0811,-3954.3918,9104.6661,33694.018,417391.594,0.000,-0.000,393712.044,0.000
294.020000,-26423.519,-24025.724,6632.9890,-4643.5426,8096.8532,35713.272,420828.449,0.000,-0.000,393718.538,0.000
294.420000,-29411.105,-22920.248,5172.3251,-5156.9555,7303.9124,37287.409,423756.387,0.000,-0.000,393724.970,0.000
294.820000,-31920.119,-21428.056,3785.2732,-5538.3480,6708.3226,38445.488,426190.479,0.000,-0.000,393731.338,-0.000
295.220000,-33952.584,-19606.860,2445.0626,-5814.0220,6307.2326,39207.231,428139.417,0.000,-0.000,393737.645,0.000
295.620000,-35504.932,-17503.256,1129.0759,-5999.4070,6104.7274,39584.898,429605.532,0.000,-0.000,393743.888,-0.000
296.020000,-36567.723,-15156.659,-183.2460,-6102.3019,6105.0526,39584.374,430584.633,0.000,-0.000,393750.069,0.000
296.420000,-37125.048,-12602.140,-1512.1188,-6124.2838,6308.1975,39205.651,431065.484,0.000,-0.000,393756.186,0.000
296.820000,-37153.463,-9872.775,-2879.0730,-6060.8365,6709.9031,38442.834,431028.787,0.000,-0.000,393762.241,0.000
297.220000,-36620.247,-7001.963,-4308.8690,-5900.2220,7306.0914,37283.642,430445.434,0.000,-0.000,393768.233,0.000
297.620000,-35480.626,-4026.235,-5832.0748,-5620.5988,8099.6437,35708.338,429273.669,0.000,-0.000,393774.161,-0.000
298.020000,-33673.305,-989.330,-7488.9485,-5183.9961,9108.1373,33687.835,427454.477,0.000,-0.000,393780.027,-0.000
298.420000,-31113.075,2050.880,-9335.7493,-4523.6749,10373.9987,31180.595,424903.853,0.000,-0.000,393785.829,0.000
298.820000,-27677.987,5009.005,-11455.4428,-3515.6143,11982.7673,28127.586,421499.318,0.000,-0.000,393791.568,0.000
299.220000,-23185.715,7742.491,-13975.1765,-1905.9573,14104.5465,24444.295,417054.832,0.000,-0.000,393797.243,0.000
299.620000,-17347.358,9974.065,-17081.5515,908.8870,17105.7147,20010.318,411271.175,0.000,-0.000,393802.855,-0.000
