# Spacecraft Trajectory — mars-approach (Mars-Phobos)
time_h,x_km,y_km,vx_kmh,vy_kmh,speed_kmh,dist_Mars_km,dist_Phobos_km,bx_Mars_km,by_Mars_km,bx_Phobos_km,by_Phobos_km
26.282000,-701.746,4405.873,10911.2228,-1765.6561,11053.1590,4461.408,11002.044,0.000,-0.000,9379.586,-0.000
26.322000,-983.155,4300.775,11159.3757,-665.7676,11179.2179,4411.719,11219.786,0.000,-0.000,9379.611,0.000
26.362000,-1263.032,4174.258,11298.7893,479.2286,11308.9478,4361.156,11432.007,0.000,-0.000,9379.634,0.000
26.402000,-1539.746,4025.826,11320.1311,1659.6462,11441.1447,4310.231,11637.894,0.000,-0.000,9379.655,0.000
26.442000,-1811.491,3855.100,11214.5536,2863.8150,11574.4394,4259.495,11836.552,0.000,-0.000,9379.674,0.000
26.482000,-2076.293,3661.858,10974.1112,4077.9399,11707.2930,4209.537,12027.002,0.000,-0.000,9379.691,0.000
26.522000,-2332.015,3446.078,10592.2626,5286.0406,11838.0004,4160.979,12208.189,0.000,-0.000,9379.706,0.000
26.562000,-2576.382,3207.976,10064.4489,6470.0079,11964.7037,4114.469,12378.993,0.000,-0.000,9379.720,0.000
26.602000,-2807.009,2948.057,9388.7201,7609.8131,12085.4177,4070.668,12538.248,0.000,-0.000,9379.731,-0.000
26.642000,-3021.448,2667.150,8566.3699,8683.9055,12198.0699,4030.241,12684.761,0.000,-0.000,9379.740,0.000
26.682000,-3217.246,2366.444,7602.5175,9669.8184,12300.5553,3993.837,12817.344,0.000,-0.000,9379.747,0.000
26.722000,-3392.011,2047.506,6506.5637,10544.9857,12390.8069,3962.072,12934.845,0.000,-0.000,9379.753,-0.000
26.762000,-3543.490,1712.290,5292.4387,11287.7420,12466.8772,3935.512,13036.189,0.000,-0.000,9379.756,0.000
26.802000,-3669.654,1363.125,3978.5684,11878.4439,12527.0282,3914.648,13120.413,0.000,-0.000,9379.757,0.000
26.842000,-3768.779,1002.678,2587.5032,12300.6178,12569.8199,3899.879,13186.711,-0.000,0.000,9379.756,0.000
26.882000,-3839.519,633.897,1145.1956,12542.0171,12594.1918,3891.495,13234.462,-0.000,0.000,9379.753,0.000
26.922000,-3880.967,259.944,-320.0423,12595.4607,12599.5261,3889.663,13263.263,-0.000,0.000,9379.748,-0.000
26.962000,-3892.694,-115.905,-1778.8169,12459.3463,12585.6863,3894.419,13272.941,-0.000,0.000,9379.742,0.000
27.002000,-3874.765,-490.349,-3202.0430,12137.7664,12553.0256,3905.668,13263.565,-0.000,0.000,9379.733,0.000
27.042000,-3827.731,-860.164,-4562.3017,11640.2120,12502.3651,3923.188,13235.433,-0.000,0.000,9379.722,0.000
27.082000,-3752.593,-1222.295,-5835.0277,10980.9040,12434.9427,3946.639,13189.062,-0.000,0.000,9379.709,0.000
27.122000,-3650.747,-1573.930,-6999.4178,10177.8434,12352.3417,3975.577,13125.154,-0.000,0.000,9379.694,0.000
27.162000,-3523.919,-1912.562,-8038.9992,9251.6993,12256.4044,4009.476,13044.566,-0.000,0.000,9379.677,-0.000
27.202000,-3374.083,-2236.027,-8941.8475,8224.6591,12149.1421,4047.746,12948.272,-0.000,0.000,9379.659,0.000
27.242000,-3203.383,-2542.523,-9700.4878,7119.3511,12032.6482,4089.754,12837.323,-0.000,0.000,9379.638,0.000
27.282000,-3014.062,-2830.608,-10311.5454,5957.9203,11909.0211,4134.841,12712.811,-0.000,0.000,9379.616,0.000
27.322000,-2808.386,-3099.186,-10775.2245,4761.3036,11780.3003,4182.342,12575.840,-0.000,0.000,9379.591,0.000
27.362000,-2588.596,-3347.479,-11094.6953,3548.7168,11648.4185,4231.601,12427.489,-0.000,0.000,9379.565,0.000
27.402000,-2356.854,-3574.995,-11275.4564,2337.3444,11515.1681,4281.980,12268.800,-0.000,0.000,9379.537,0.000
27.442000,-2115.216,-3781.485,-11324.7264,1142.2016,11382.1813,4332.870,12100.756,-0.000,0.000,9379.507,-0.000
27.482000,-1865.605,-3966.906,-11250.8963,-23.8658,11250.9216,4383.700,11924.269,-0.000,0.000,9379.475,0.000
27.522000,-1609.798,-4131.384,-11063.0651,-1150.0814,11122.6839,4433.935,11740.176,-0.000,0.000,9379.442,0.000
27.562000,-1349.419,-4275.173,-10770.6615,-2227.5723,10998.6011,4483.084,11549.235,-0.000,0.000,9379.407,0.000
27.602000,-1085.943,-4398.630,-10383.1505,-3249.1656,10879.6550,4530.697,11352.125,-0.000,0.000,9379.371,0.000
27.642000,-820.697,-4502.178,-9909.8177,-4209.1683,10766.6887,4576.368,11149.449,-0.000,0.000,9379.332,0.000
27.682000,-554.871,-4586.288,-9359.6183,-5103.1489,10660.4214,4619.732,10941.739,-0.000,0.000,9379.292,0.000
27.722000,-289.528,-4651.459,-8741.0822,-5927.7290,10561.4625,4660.461,10729.462,-0.000,0.000,9379.251,0.000
27.762000,-25.615,-4698.198,-8062.2614,-6680.3924,10470.3248,4698.268,10513.028,-0.000,0.000,9379.208,0.000
27.802000,236.024,-4727.008,-7330.7119,-7359.3150,10387.4374,4732.897,10292.795,-0.000,0.000,9379.164,0.000
27.842000,494.631,-4738.382,-6553.5008,-7963.2174,10313.1569,4764.129,10069.081,-0.000,0.000,9379.118,0.000
27.882000,749.526,-4732.788,-5737.2316,-8491.2373,10247.7772,4791.772,9842.171,-0.000,0.000,9379.072,0.000
27.922000,1000.095,-4710.673,-4888.0829,-8942.8238,10191.5382,4815.665,9612.329,-0.000,0.000,9379.023,-0.000
27.962000,1245.773,-4672.451,-4011.8559,-9317.6491,10144.6327,4835.674,9379.806,-0.000,0.000,9378.974,0.000
28.002000,1486.036,-4618.506,-3114.0281,-9615.5379,10107.2123,4851.690,9144.849,-0.000,0.000,9378.923,0.000
28.042000,1720.389,-4549.190,-2199.8107,-9836.4111,10079.3924,4863.627,8907.720,-0.000,0.000,9378.871,0.000
28.082000,1948.359,-4464.825,-1274.2079,-9980.2433,10061.2555,4871.423,8668.702,-0.000,0.000,9378.819,0.000
28.122000,2169.478,-4365.703,-342.0785,-10047.0323,10052.8541,4875.038,8428.118,-0.000,0.000,9378.765,0.000
28.162000,2383.284,-4252.089,591.8036,-10036.7797,10054.2120,4874.454,8186.345,-0.000,0.000,9378.710,0.000
28.202000,2589.301,-4124.225,1522.6863,-9949.4824,10065.3254,4869.673,7943.837,-0.000,0.000,9378.654,0.000
28.242000,2787.042,-3982.335,2445.7783,-9785.1337,10086.1625,4860.720,7701.143,-0.000,0.000,9378.598,0.000
28.282000,2975.992,-3826.629,3356.1865,-9543.7350,10116.6628,4847.641,7458.935,-0.000,0.000,9378.540,0.000
28.322000,3155.607,-3657.311,4248.8553,-9225.3181,10156.7349,4830.505,7218.040,-0.000,0.000,9378.482,0.000
28.362000,3325.303,-3474.582,5118.5051,-8829.9787,10206.2539,4809.403,6979.469,-0.000,0.000,9378.424,-0.000
28.402000,3484.452,-3278.654,5959.5738,-8357.9230,10265.0570,4784.452,6744.462,-0.000,0.000,9378.364,0.000
28.442000,3632.377,-3069.756,6766.1599,-7809.5269,10332.9391,4755.793,6514.529,-0.000,0.000,9378.304,-0.000
28.482000,3768.344,-2848.147,7531.9706,-7185.4122,10409.6460,4723.596,6291.496,-0.000,0.000,9378.244,0.000
28.522000,3891.562,-2614.123,8250.2758,-6486.5391,10494.8673,4688.059,6077.553,-0.000,0.000,9378.184,0.000
28.562000,4001.179,-2368.038,8913.8729,-5714.3177,10588.2273,4649.413,5875.298,-0.000,0.000,9378.123,0.000
28.602000,4096.278,-2110.315,9515.0656,-4870.7413,10689.2747,4607.920,5687.765,-0.000,0.000,9378.061,-0.000
28.642000,4175.885,-1841.463,10045.6632,-3958.5396,10797.4712,4563.880,5518.423,-0.000,0.000,9378.000,0.000
28.682000,4238.966,-1562.095,10497.0069,-2981.3556,10912.1783,4517.630,5371.143,-0.000,0.000,9377.938,0.000
28.722000,4284.442,-1272.951,10860.0332,-1943.9412,11032.6437,4469.547,5250.094,0.000,0.000,9377.877,-0.000
28.762000,4311.192,-974.915,11125.3829,-852.3694,11157.9872,4420.049,5159.567,0.000,0.000,9377.815,-0.000
28.802000,4318.075,-669.035,11283.5686,285.7449,11287.1861,4369.597,5103.720,0.000,0.000,9377.754,0.000
28.842000,4303.952,-356.547,11325.2111,1461.0279,11419.0634,4318.695,5086.252,0.000,0.000,9377.692,0.000
28.882000,4267.711,-38.891,11241.3555,2662.1509,11552.2777,4267.888,5110.068,0.000,0.000,9377.631,0.000
28.922000,4208.302,282.274,11023.8730,3875.6790,11685.3183,4217.758,5176.969,0.000,0.000,9377.570,-0.000
28.962000,4124.781,605.062,10665.9502,5085.9951,11816.5071,4168.923,5287.462,0.000,0.000,9377.509,0.000
29.002000,4016.356,927.357,10162.6554,6275.3339,11944.0102,4122.027,5440.708,0.000,0.000,9377.449,0.000
29.042000,3882.437,1246.821,9511.5598,7423.9637,12065.8612,4077.730,5634.630,0.000,0.000,9377.389,0.000
29.082000,3722.695,1560.917,8713.3747,8510.5505,12179.9987,4036.697,5866.119,0.000,0.000,9377.330,0.000
29.122000,3537.113,1866.943,7772.5467,9512.7284,12284.3186,3999.580,6131.307,0.000,0.000,9377.271,0.000
29.162000,3326.037,2162.082,6697.7403,10407.8827,12376.7422,3967.004,6425.833,0.000,0.000,9377.213,0.000
29.202000,3090.218,2443.472,5502.1262,11174.1223,12455.2961,3939.543,6745.084,0.000,0.000,9377.156,0.000
29.242000,2830.834,2708.278,4203.3986,11791.3867,12518.2011,3917.703,7084.374,0.000,0.000,9377.100,0.000
29.282000,2549.504,2953.783,2823.4624,12242.5977,12563.9619,3901.898,7439.096,0.000,0.000,9377.044,0.000
29.322000,2248.263,3177.481,1387.7686,12514.7396,12591.4498,3892.437,7804.814,0.000,0.000,9376.989,0.000
29.362000,1929.534,3377.157,-75.6795,12599.7429,12599.9702,3889.510,8177.346,0.000,0.000,9376.935,0.000
29.402000,1596.058,3550.973,-1537.5730,12495.0578,12589.3050,3893.175,8552.815,0.000,0.000,9376.883,0.000
29.442000,1250.822,3697.519,-2968.6788,12203.8390,12559.7269,3903.357,8927.691,0.000,0.000,9376.831,0.000
29.482000,896.962,3815.852,-4341.2122,11734.7165,12511.9820,3919.856,9298.820,0.000,0.000,9376.780,0.000
29.522000,537.670,3905.512,-5630.0618,11101.1835,12447.2435,3942.349,9663.438,0.000,0.000,9376.731,0.000
29.562000,176.096,3966.502,-6813.7495,10320.6864,12367.0429,3970.409,10019.178,0.000,0.000,9376.683,0.000
29.602000,-184.731,3999.260,-7875.0578,9413.5302,12273.1857,4003.524,10364.063,0.000,0.000,9376.636,0.000
29.642000,-541.980,4004.602,-8801.3046,8401.7273,12167.6614,4041.111,10696.488,0.000,0.000,9376.590,0.000
29.682000,-893.067,3983.665,-9584.2929,7307.9013,12052.5554,4082.543,11015.196,0.000,0.000,9376.546,0.000
29.722000,-1235.693,3937.835,-10219.9984,6154.3333,11929.9700,4127.164,11319.242,0.000,0.000,9376.503,-0.000
29.762000,-1567.855,3868.681,-10708.0705,4962.2020,11801.9584,4174.310,11607.961,0.000,0.000,9376.462,-0.000
29.802000,-1887.856,3777.889,-11051.2300,3751.0360,11670.4736,4223.321,11880.926,0.000,0.000,9376.422,0.000
29.842000,-2194.287,3667.205,-11254.6314,2538.3713,11537.3332,4273.557,12137.909,0.000,0.000,9376.384,0.000
29.882000,-2486.016,3538.388,-11325.2464,1339.5873,11404.1966,4324.403,12378.847,0.000,0.000,9376.348,-0.000
29.922000,-2762.152,3393.170,-11271.3055,167.8858,11272.5557,4375.281,12603.806,0.000,0.000,9376.313,0.000
29.962000,-3022.026,3233.224,-11101.8180,-965.6227,11143.7332,4425.650,12812.951,0.000,0.000,9376.279,-0.000
30.002000,-3265.156,3060.145,-10826.1798,-2051.7619,11018.8881,4475.012,13006.521,0.000,0.000,9376.248,-0.000
